Review,Sentiment
""" un jooton mein chamray ka koi nishaan nahi hai  woh waqai naaqis hain aur aisa nahi lagta hai ke yeh bilkul barqarar rahay ga  mein nay? aik baar usay pehna tha aur palllll ke ehsas se bohat tang tha  paon aur mein nay? is ke baad se istemaal nahi kya hai    )",Negative
""""" chamray ke jooton ki is terhan ki kharab daraja bandi  yeh yakeeni tor par kisi zawiye se chamray ke nahi hain  jooton ka miyaar vaqata poor kharab hai, jaisay aap aik baar pehantay ho aur pheink dete ho  mujhe waqai mayoosi hui hai      )",Negative
""" yeh jootay bilkul bhi nahi hain ke mein ney un se kaisay tawaqqa ki thi  qeemat ke lehaaz se, woh bohat mehngay hain, is miyaar ke muqablay mein, jis ka chamra nahi hai  mein bohat mayoos hon  mujhe bohat si tawaquaat theen, jaissa ke mein doosri web siton se bhi cheezon ka order diya hai, un ka miyaar vaqata good aaccha raha hai, lekin yeh, aik qadray nahi      )",Positive
""" yeh jootay itnay achay nahi hain  mujhe is se bohat tawaqqa ki gayi thi, lekin mein is se khush nahi hon ke joota kaisay tayyar kya gaya hai  samnay walay hissay ka chipkna bohat kharab hai aur chamray ka miyaar bhi aaccha nahi hai  ",Negative
achi lag rahi hai lekin sirf aram da aur pursukoon istemaal ke l  ,Positive
"mein jootay ka miyaar pasand nahi karta tha, kyun ke woh pehlu se kharab hogaye thay  aur maadi nuqsaan is noiyat ka nahi tha jis ki wajah koryir company kere gi  barah karam, aap ko bhejnay se pehlay jaanch karne ki darkhwast hai",Negative
""" ab un jooton ka koi bara purastaar nahi hai jab mein ney is ki khoobi ka tajurbah kya hai  aur mad very? bhi itna achchca nahi hai  aap usay dekh satke hain aur kya mamlaat hain is ka pata laga saktay hain  silai se le kar kisi had taq airee aur miyaar chamray bhi ameer nahi hai",Negative
""" mein unhein bohat pasand karta hon  woh araam da aur pursukoon libaas ke l  good achay hain aur woh un pehantay hain aur aasani se phaar satke hain  woh roz maraah istemaal ke l  enough kaafi paidaar lagtay hain aur size bhi ishara par hi sahih hai",Positive
""" mein online shopping se kabhi mutmaen nahi tha lekin ab aisa nahi hai jab se mein ny draz dot pi ke ka istemaal shuru kya hai  is website ko behtareen qeemat ki hadd mein behtareen cheeze mil gayi hain  yeh ?????? ittifaqi tor par aram se aram da aur pursukoon rehtay hain     chacker patteren aur rang bhi achay hain  kaafi aram da aur pursukoon cheeze itnay saaf suthra hue hain jis ka size aur fitting itna kaamil tha, is mein foot honay ke liye misali tor par meri tangon ko saans lainay ke liye behtareen jagah mil jati hai",Negative
""" kapray ka miyaar acha hai lekin is ka size 13 saal ka larka hai  ",Negative
""" yeh patlon aram da aur pursukoon nahi hain kyunkay yeh tang jurey hue hain aur silai bhi saaf nahi hai  is ke saaray dhaagay kho rahay hain, kya yeh pahannay mein aasani aur aasani se pareshan nahi kar saktay hain lekin yeh kapray halkay hain aur itminan bakhash lekin mein silai se mutmaen nahi hon",Negative
""" mere liye, yeh ?????? thora sa dheela hai aur jis ki wajah se mein inhen aksar nahi p_hnta  mad definitely? yaqeenan arram da hai, aur rang aur size bhi theek hai, lekin is ki wajah se, mein un ko ab itna ahcha nahi pa raha hon",Negative
 miyaar theek hai lekin tasweeron mein dukhaay jane walay rang mujh se bhijiye gaye hain  ,Positive
bohat susti cheeze aur fitting bhi bohat buri hai mein mutmaen nahi hon,Positive
""" yeh sharts aaram se ghoomnay phirnay ya neend ke libaas ki terhan un ko pahannay ke l  pick aik achh pick? intikhab hain  samaan naram aur aaram da aur pursukoon hota hai lekin silai uchhal jati hai, yahan taq ke tamam dhaagay bhi nikal arhay hain! agarchay mawaad aaram se hai lekin mein dawn nahi '  waqai bahar jaaney ke liye un ka istemaal karen, yeh sonay ke liye bilkul theek hai   ",Positive
""" qeemat ke nuqta nazar ke l  i, mein is pack ki sifarish karoon ga  miyaar had tak nahi hai lekin mad soft? naram hai aur ittafaq se pehna ja sakta hai, mein aksar un mein sota hon aur doston ke sath ghoomta hon, silai theek hai aur mozoon hai aur sayzng hai kaamil bhi! !",Positive
""" un ??????? mein utaar charhao hai, mujhe pasand hai ke woh aik hi waqt mein kitny araam da hain, kapray ka miyaar nsbta low kam hai aur woh shayad bohat dairpa nahi rahen ge  silai mein bhi behtari ki zaroorat hai  ",Positive
masnoaat ka miyaar bohat acha tha aur qeemat bhi market ki qeemat se kam thi,Positive
"mein ne safaid aur gehra surkh rang ke liye ????? ka order diya hai lekin woh mujhe gehray surkh rang ke bajaye safaid aur halkay surkh ke bajaye peelay rang bhaijtay hain  yeh 2 rang ( gehra surkh, safaid ) mein vaqata chahta hon lekin woh bilkul mukhtalif bhaijtay hain  ",Neutral
""" zabardast chizen  kaamil size  saaf silai  aap ko itni susti qeemat mein aur kya chahiye? mausam ke liye mozoon tane banay, patli aur halka phulka aur mujhe waqai mein tamam 5 rang pasand hain, woh har roz pahannay ke liye behtareen hain  size mere jism ko bilkul foot baithta hai aur chizen itni snag hain, mujhe yeh pehnana pasand hai  yeh meri almaari mein aik aaccha izafah hai  ",Positive
""" un tea shirts ke miyaar ko srahne ki zaroorat hai, yeh nihayat hi aaraaam da aur pursukoon mawaad hai, jo munasib tareeqay se tanka sun hwa hai aur rangon ki aik achi range mein aata hai  woh mutasir kin tor par naram aur achh fit? fitting tea hain aur mein pehnana pasand karta hon yeh aaj kal !",Positive
""" yeh qmisin behtareen hain, mein un se har cheez ko silai se le kar taq har cheez ko pasand karta hon qabil tareef hai aur isi wajah se mein naay ziyada se ziyada froze daraaz ka order diya  silai itni umdah aur saaf hai aur samaan khalis roi hai, pahannay mein bohat aaram da hai  is se mujhe pursukoon rehta hai  aur is garam mausam mein pareshan nahi hota    jis size aur fitting se koi masla nahi tha yeh itna hi kaamil tha jitna mein chahta tha",Positive
""" daraaz dot pi ke ka medium size pakistani jismani dhanchay ke liye aik chhota size hai  mein qamizoon se khush nahi hon kyunkay un ki tawaqqa nahi ki jati thi  mein ne un ko kisi aisay shakhs ko dainay ka kaam khatam kardiya jo sahih size ka tha, lekin mera maqsad poora nahi sun hwa  barah karam up date karen  masnoaat ke size chart",Negative
" is watch ka behtareen wart yeh display hai aur yeh siyah pitay par surkh rang ka ail ?? d hai, yeh kitna achchhaa aur hooshiyar lagta hai is ki wazahat nahi karsaktha, is gharri ki w ka size bhi bohat umdah hai aur yeh mere hathon ko foot karta hai aur aisa lagta hai mere haath par aik bohat achi quality watch hai  is gharri ka pita miyaar bhi bohat achchhaa hai  delivery waqt par thi lekin sirf is maslay ka mujhe saamna karna para jab mein ney box ko bazyaft kya, yeh thora sa ghatiya tha lekin miyaar aur nazron ko mad nazar rakhtay hue  is gharri ki mujhe kharab shuda box par koi aitraaz nahi hai  ",Negative
"mujhe masnoaat ki shakal pasand hai, display wazeh hindsay bohat wazeh hain  bend pahannay ke baad mujhe apni kalayi par jalan mehsoos nahi sun hwa  mere paas battery ke waqt se ziyada masla hai jo ziyada der taq nahi chalta hai  yeh aik sajeela gharri hai lekin bohat paidaar nahi, is ki battery ke maslay ki wajah se mein ab usay istemaal nahi karta hon ",Negative
""" yeh mukammal tor par nishaan taq tha aur bohat hi halka wazan wala tha, hathon mein bohat hooshiyar lagta hai aur aaj kal yeh bohat ????? bhi hai  yeh itna achchhaa hai ke yeh water proof hai aur yeh aik terhan se sadme ka saboot hai aur wahan mojood maday ki wajah se jald par jalan ya jaldi pan nahi hai  is ki numayesh bohat achi aur khobsorat hai aur yeh aasani se bright day light mein dikhayi deti hai  achi qeemat achi numeral hai  mein is numeral ko 5? mein se 5? ki darja bandi karoon ga aur usay rujhan aur fashion pasandana andaaz mein samajte ho",Negative
bohat bura tajurbah  packing mein aib daar ghari wusool karna  wapas kardiye gaye    (,Negative
safaid ki bajaye yeh peelay rang ka rang aata hai uch is? hai,Positive
achay miyaar ki masnoaat ke sath achi service,Positive
""" kya aik mukammal package! qeemat se, samaan taq, jasamat aur rangon taq, yeh behtareen baat hai! mausam ke sath naram aur raahat bakhash mawaad asaan aur lambai se aik kaamil size  silai laganay ke liye mozoon koi shikayaat nahi hain! tasweer ke bilkul itnay hi rang mil gay hain    mujhe mausam mein apni almaari mein is terhan ke rang milnay par khushi hai  )",Positive
"mein naay is numeral ke aik se ziyada tukron ka order diya  miyaar bohat achaa nahi hai, achaa aur sajeela lagta hai lekin paidaar nahi hai  is naay aik mahinay ke baad kaam karna chore diya  size meri kalayi mein foot nahi tha lehaza meri kalayi par baind ke mawaad ki raahat ki satah ke baray mein ziyada kuch nahi keh sakta  ",Negative
""" mera chhota bhai is ???? sports gharri ka istemaal kar raha hai aur usay yeh pasand hai    qeemat ke muqablay mein, yeh gharri meri tawaqqa se kahin ziyada achi hai  is ki roshni mein roshni roshan aur saaf hai    majmoi tor par tajurbah itna achchca raha hai  ",Positive
yeh bilkul achay nahi hain  woh waqai mein buri terhan foot baithtay hain aur meri unglio ko pahannay ke baad waqai mein buri terhan se chout lagi hai  mein usay aik sitara bhi nahi deta tha,Negative
""" un jooton ka yeh ab taq achha tajurbah raha hai  is terhan ki nahi jis terhan aap har roz pehnana pasand karen ge, balkay unhein kurta ke neechay jummay ke liye ghasetein  bohat achha lagta hai aur size bhi andar se mozoon hai  ",Positive
""" itnay achay nahi jitne mein naay socha tha ke woh hon ge  woh theek nazar atay hain, lekin istemaal shuda chamray ka miyaar mujhe afsurdah kar raha hai, kyunkay woh is qisam ke miyaar nahi hain jis ko mein pehnana chahta hon  mujhe lagta hai ke mein jitna ziyada pehnoon ga, mazeed woh silai ke nuqta nazar se allag hona shuru kar dein ge",Neutral
is terhan ke aaraam da aur pursukoon fitting ke sath umdah quality dinm  ,Positive
size bilkul ghalat hai bohat chhota kharab miyaar hai,Negative
"qeemat ke mutabiq yeh waqai bohat zabardast hai, mein naay pichlle saal khridi thi aur ab bhi usay dosray saal mein istemaal kar raha hon, kuch murammat ka kaam bhi sun hwa lekin theek hai, is ka mamool ka kaam  is qeemat mein yeh behtareen hai  ",Positive
is qeemat mein ????? achay miyaar ke hain  shukriya daraaz team,Positive
sirf aik baar ke istemaal ke l  faz ????????? ki terhan ?????  ????? karen  ,Neutral
is mein aik qabil reham miyaar hai  aik dhoney ke baad yeh qabil nahi tha ke dobarah pehnein  daraaz ke sath yeh teesra bura tajurbah hai  dobarah kabhi nahi khareedain ge  ,Negative
bi each tea ????? samaan jacket ka upper si aayi chamray ke androoni samaan sasta ??????? hai lehaza nagawaar hon bohat ziyada nagawaar hon,Positive
"mukammal tor par kaamil size, fitting aur rang kaamil  ",Positive
kise ku k k bry m information chia ho aap 03045860231,Neutral
mujhy wapis krni hai ya jcket,Neutral
avki tane banay aur mawaad bhi is mazmoon se mohabbat karte hain,Positive
"mustard boxer sharts, raqam ka zaya, kabhi nahi kharedtay hain",Negative
"abhi abhi masool sun hwa, ghoont mein ykk zip tig ya naam talaash karne ke qabil nahi  taham, yeh is ki asal qeemat se mutabqat nahi rakhta hai ya ho sakta hai ke mujhe 79? ki chhuut ki wajah se kam miyaar mila",Positive
mein ne yeh  apne show mein pehnaya yeh herat angaiz hai ke mein ne is ki qeemat 200 dollar ada kar di lekin mein har aik se behtar hon lehaza mein achay aur khobsorat im ko pasand karta hon sab se achay larke pehantay hain,Positive
size bilkul foot baithta hai aur chizen bhi bohat mutasir kin hoti hain  waqai garam aur aram da un sab se barh kar ,Negative
"is numeral ke baray mein jaizay parheen, socha ke mujhe is ki koshish karni chahiye  kal jacket mili hai aur yeh behtar hai ke mein ne socha ke aisa hoga ",Positive
afsoosnaak tajurbah yeh jacket khareedna  mein nay? is jacket ko kalay rang mein order kya tha aur unhon nay? mujhe jacket bhuri rang mein bhaije thi  aur yeh kisi chamray ki jacket nahi hai       yeh khalis ??????? hai     mawaad bohat naram hai ke usay aasani se ?????? ja sakta hai! is jacket ko khardney ka bad tareen tajurbah  ,Positive
"sab se pehlay  apne bhaiyon ki madad karne ke liye, yeh jacket chamray ke bajaye khalis ????? hai jo mein ne haal hi mein kharidi hai  ",Positive
"order ke 2 din ke andar jacket mil gayi  bilkul aisa hi lagta hai jaisay tasweeron mein dekhaya gaya hai  behtareen miyaar, garam, naram, aaraam da aur sajeela  intehai sifarish ki gayi hai? ?? ?",Positive
mind baalo chalanay wali jacket mujhe waqai mein is ke charon taraf pasand hai,Positive
mein ne usay namukammal ke sath wusool kya kyunkay pita holdr gayab hai,Negative
wtch achi hai mujhe yeh pasand hai lekin mein yeh nahi jaanta ke hum kis terhan minute aur waqt ko adjust karen ge  minute ko durust karne ka tareeqa aur sahih tareekh ko kis terhan adjust kya jaye  thora sa farq taakay mein aap ko 4 day raha hon,Positive
acha lekin mein kaisay waqt badal sakta hon,Neutral
yeh mera pehla online kharidari ka tajurbah car tha  is terhan ke qabil qeemat qeemat ke liye yeh ?????? ????? hai  waqt aur tareekh aasani se tay ki ja sakti hai  ,Positive
""" mujhe waqai yeh pasand hai, ghari qeemat ke liye waqai achi hai, ghari ka miyaar bhi bohat aaccha hai aur design bhi bohat aaccha hai kyunkay aap ke paas ghari par yeh barray hindsay hain jo waqt ko zahir karte hain aur is ki numaya alamat hain  ",Positive
""" theek kaam karna, waqt   wazeer e azam ke liye dot aur baghair dekhata hai",Positive
"tasweer mein yeh sab kuch ura sun hwa hai aur thanda fitting hai  haqeeqat mein yeh ghatiya, ??????? se bhara sun hwa hai aur tane banay coat ki bajaye garam kameez ki terhan mehsoos hota hai  agar aap ko garam rakhnay ke liye asal coat talaash kar rahay hain to is ki sifarish nahi karen ge",Positive
""" mujhe qmizin khaas tor par un ke mawaad ka intikhab pasand hai, kyunkay jab mein nay? parcel khoola to mein nay? pehli baar check kya aur mehsoos kya  aur jaissa ke site par dekha gaya, rang bhi isi tarteeb mein thay  mujhe yeh shirts payi jati hain  kisi nah kisi terhan istemaal ke l  quite bohat achcha hai, aur kandhay aur seenay ke gird un ki fitting waqai achi hai",Positive
""" abhi taq, qmizin uch quality? miyaar ki hain, agarchay mujhe lagta hai ke kapaas khalis nahi hai, balkay shayad ?????? str ya kisi aur cheez ka murakkab hai, kyun ke khalis kapaas kaisa mehsoos nahi hota hai  is ke ilawa, size aur sab, mein mutmaen hon, aur un shirts ny apna pehla dhona injaam diya hai, aur rang, koi sukarnay aur tane banay ki ahmiyat ke lehaaz se zindah bach gay hain  ",Negative
""" yeh pack herat angaiz hai aur qabil qader mawaad ke sath    samaan ka intikhab mutasir kin hai, is ki raahat bakhash aur naram roi thori si jarsi ke sath ( mera andaza hai ) jis se yeh phialta hai, size mere jism mein bilkul foot baithta hai aur yahan taq ke dhoney ke baad bhi, yeh skrh nahi paaya   kkhuda ka shukar hai  yeh meri almaari, kaamil fitting, saaf silai, naram tane banay aur rang ki is misali tagayur mein waqai aik achchca izafah hai    yeh sab mere pasandeeda rang hain    yeh pack aram da aur pursukoon tor par thandak ke l  a aik behtareen intikhab hai yahan taq ke mujhe un mein sonay mein koi aitraaz nahi hai  ' ) un dinon yeh mera pasandeeda intikhab hai",Positive
hamesha ki terhan achi cheeze  mujhe online shop par ziyada bharosa hai,Positive
""" yeh qmizin waqai achi hain aur kaamil size bhi  mere nazdeek yeh sab kuch fitting ke baray mein hai aur mujhe yeh shirts kaamil foot ke sath mil gayeen  shareek kashish dilkash aur tane banay bhi bohat achay hain aur jab mein usay pehanti hon to achcha mehsoos hota hai    )",Positive
aik ???? qabil qubool thi jabkay dosra mere size ka har gaz nahi tha,Neutral
bohat achi quality ka behtareen numeral mujhe yeh pasand hai,Positive
acha    daraaz ke zareya delivery waqt par hai  thnx,Positive
"miyaar ki masnoaat, sirf masla size ka hukum ghalat tha yeh bohat bara tha",Negative
is qeemat par miyaar vaqata good uch is? hai     lekin mein ne darmiyanay size ke bajaye x ail wusool kya jis ka mein ne hukum diya   (,Positive
waqt aur maday se bazyaft karna baichnay walay ki tareef karna acha hai,Positive
yeh jaiza likhte waqt mein ne yeh jacket pehan rakhi hai aur is jacket ko bananay mein istemaal honay walay maday se bohat mutmaen hon  quality size waghera har cheez kaamil hai  thanx taa daraaz,Positive
istemaal shuda mawaad tasweer se mukhtalif hai  haath ki khansi mein baind wala button nahi hota hai aur fitting bilkul bhi patli nahi hoti hai  acha tajurbah nahi  yahan tak ke kisi achay design ki copy nahi kar saktay hain  ,Positive
ig is rang ko dastyab hai plz is ki doosri soorat mein siyah hai,Neutral
size aur rang nahi jaisa ke mein ne hukum diya hai,Neutral
achi jacket mein dobarah is jacket ko order karna chahta hon,Positive
""" mein mayaari masnoaat se mutmaen hon",Neutral
"susti qeemat mein bohat achi ????? mein faisla karta hon ke mein hamesha daraaz par online order dun ??? ,",Positive
